,time,amp
82579,1032.2375,-0.175
82580,1032.25,-0.17
82581,1032.2625,-0.145
82582,1032.275,-0.135
82583,1032.2875,-0.12
82584,1032.3,-0.115
82585,1032.3125,-0.12
82586,1032.325,-0.105
82587,1032.3375,-0.09
82588,1032.35,-0.05
82589,1032.3625,-0.04
82590,1032.375,-0.03
82591,1032.3875,-0.005
82592,1032.4,0.01
82593,1032.4125,0.045
82594,1032.425,0.06
82595,1032.4375,0.045
82596,1032.45,0.045
82597,1032.4625,0.045
82598,1032.475,0.065
82599,1032.4875,0.07
82600,1032.5,0.1
82601,1032.5125,0.1
82602,1032.525,0.07
82603,1032.5375,0.065
82604,1032.55,0.06
82605,1032.5625,0.07
82606,1032.575,0.06
82607,1032.5875,0.035
82608,1032.6,-0.005
82609,1032.6125,-0.025
82610,1032.625,-0.05
82611,1032.6375,-0.07
82612,1032.65,-0.08
82613,1032.6625,-0.11
82614,1032.675,-0.145
82615,1032.6875,-0.19
82616,1032.7,-0.215
82617,1032.7125,-0.21
82618,1032.725,-0.225
82619,1032.7375,-0.255
82620,1032.75,-0.26
82621,1032.7625,-0.285
82622,1032.775,-0.29
82623,1032.7875,-0.295
82624,1032.8,-0.29
82625,1032.8125,-0.3
82626,1032.825,-0.32
82627,1032.8375,-0.345
82628,1032.85,-0.34
82629,1032.8625,-0.33
82630,1032.875,-0.34
82631,1032.8875,-0.355
82632,1032.9,-0.385
82633,1032.9125,-0.38
82634,1032.925,-0.375
82635,1032.9375,-0.375
82636,1032.95,-0.37
82637,1032.9625,-0.375
82638,1032.975,-0.37
82639,1032.9875,-0.385
82640,1033.0,-0.385
82641,1033.0125,-0.39
82642,1033.025,-0.37
82643,1033.0375,-0.36
82644,1033.05,-0.37
82645,1033.0625,-0.375
82646,1033.075,-0.36
82647,1033.0875,-0.345
82648,1033.1,-0.35
82649,1033.1125,-0.35
82650,1033.125,-0.37
82651,1033.1375,-0.37
82652,1033.15,-0.375
82653,1033.1625,-0.35
82654,1033.175,-0.34
82655,1033.1875,-0.35
82656,1033.2,-0.375
82657,1033.2125,-0.375
82658,1033.225,-0.365
82659,1033.2375,-0.35
82660,1033.25,-0.34
82661,1033.2625,-0.35
82662,1033.275,-0.36
82663,1033.2875,-0.37
82664,1033.3,-0.36
82665,1033.3125,-0.35
82666,1033.325,-0.335
82667,1033.3375,-0.34
82668,1033.35,-0.35
82669,1033.3625,-0.34
82670,1033.375,-0.34
82671,1033.3875,-0.33
82672,1033.4,-0.33
82673,1033.4125,-0.34
82674,1033.425,-0.36
82675,1033.4375,-0.39
82676,1033.45,-0.365
82677,1033.4625,-0.335
82678,1033.475,-0.32
82679,1033.4875,-0.34
82680,1033.5,-0.365
82681,1033.5125,-0.385
82682,1033.525,-0.395
82683,1033.5375,-0.39
82684,1033.55,-0.39
82685,1033.5625,-0.375
82686,1033.575,-0.375
82687,1033.5875,-0.375
82688,1033.6,-0.37
82689,1033.6125,-0.355
82690,1033.625,-0.35
82691,1033.6375,-0.36
82692,1033.65,-0.385
82693,1033.6625,-0.4
82694,1033.675,-0.37
82695,1033.6875,-0.365
82696,1033.7,-0.345
82697,1033.7125,-0.35
82698,1033.725,-0.36
82699,1033.7375,-0.35
82700,1033.75,-0.32
82701,1033.7625,-0.27
82702,1033.775,-0.23
82703,1033.7875,-0.195
82704,1033.8,-0.185
82705,1033.8125,-0.145
82706,1033.825,-0.105
82707,1033.8375,-0.035
82708,1033.85,0.06
82709,1033.8625,0.15
82710,1033.875,0.215
82711,1033.8875,0.3
82712,1033.9,0.395
82713,1033.9125,0.465
82714,1033.925,0.52
82715,1033.9375,0.56
82716,1033.95,0.6
82717,1033.9625,0.645
82718,1033.975,0.7
82719,1033.9875,0.775
82720,1034.0,0.85
82721,1034.0125,0.885
82722,1034.025,0.905
82723,1034.0375,0.96
82724,1034.05,1.035
82725,1034.0625,1.12
82726,1034.075,1.15
82727,1034.0875,1.11
82728,1034.1,1.035
82729,1034.1125,0.965
82730,1034.125,0.92
82731,1034.1375,0.89
82732,1034.15,0.855
82733,1034.1625,0.81
82734,1034.175,0.775
82735,1034.1875,0.745
82736,1034.2,0.725
82737,1034.2125,0.7
82738,1034.225,0.675
82739,1034.2375,0.65
82740,1034.25,0.625
82741,1034.2625,0.595
82742,1034.275,0.595
82743,1034.2875,0.6
82744,1034.3,0.64
82745,1034.3125,0.64
82746,1034.325,0.585
82747,1034.3375,0.51
82748,1034.35,0.435
82749,1034.3625,0.36
82750,1034.375,0.235
82751,1034.3875,0.055
82752,1034.4,-0.155
82753,1034.4125,-0.31
82754,1034.425,-0.42
82755,1034.4375,-0.485
82756,1034.45,-0.53
82757,1034.4625,-0.56
82758,1034.475,-0.595
82759,1034.4875,-0.625
82760,1034.5,-0.64
82761,1034.5125,-0.65
82762,1034.525,-0.66
82763,1034.5375,-0.695
82764,1034.55,-0.715
82765,1034.5625,-0.75
82766,1034.575,-0.75
82767,1034.5875,-0.735
82768,1034.6,-0.725
82769,1034.6125,-0.735
82770,1034.625,-0.76
82771,1034.6375,-0.775
82772,1034.65,-0.785
82773,1034.6625,-0.785
82774,1034.675,-0.775
82775,1034.6875,-0.78
82776,1034.7,-0.81
82777,1034.7125,-0.835
82778,1034.725,-0.855
82779,1034.7375,-0.86
82780,1034.75,-0.855
82781,1034.7625,-0.87
82782,1034.775,-0.88
82783,1034.7875,-0.91
82784,1034.8,-0.9
82785,1034.8125,-0.895
82786,1034.825,-0.885
82787,1034.8375,-0.915
82788,1034.85,-0.94
82789,1034.8625,-0.96
82790,1034.875,-0.965
82791,1034.8875,-0.965
82792,1034.9,-0.955
82793,1034.9125,-0.975
82794,1034.925,-1.005
82795,1034.9375,-1.035
82796,1034.95,-1.03
82797,1034.9625,-1.02
82798,1034.975,-1.015
82799,1034.9875,-1.01
82800,1035.0,-1.03
82801,1035.0125,-1.025
82802,1035.025,-0.995
82803,1035.0375,-0.975
82804,1035.05,-0.935
82805,1035.0625,-0.93
82806,1035.075,-0.935
82807,1035.0875,-0.945
82808,1035.1,-0.925
82809,1035.1125,-0.9
82810,1035.125,-0.865
82811,1035.1375,-0.86
82812,1035.15,-0.845
82813,1035.1625,-0.835
82814,1035.175,-0.8
82815,1035.1875,-0.76
82816,1035.2,-0.745
82817,1035.2125,-0.72
82818,1035.225,-0.695
82819,1035.2375,-0.67
82820,1035.25,-0.635
82821,1035.2625,-0.585
82822,1035.275,-0.55
82823,1035.2875,-0.52
82824,1035.3,-0.53
82825,1035.3125,-0.515
82826,1035.325,-0.49
82827,1035.3375,-0.46
82828,1035.35,-0.45
82829,1035.3625,-0.455
82830,1035.375,-0.47
82831,1035.3875,-0.465
82832,1035.4,-0.45
82833,1035.4125,-0.43
82834,1035.425,-0.42
82835,1035.4375,-0.42
82836,1035.45,-0.44
82837,1035.4625,-0.425
82838,1035.475,-0.41
82839,1035.4875,-0.4
82840,1035.5,-0.405
82841,1035.5125,-0.42
82842,1035.525,-0.46
82843,1035.5375,-0.47
82844,1035.55,-0.47
82845,1035.5625,-0.455
82846,1035.575,-0.445
82847,1035.5875,-0.46
82848,1035.6,-0.47
82849,1035.6125,-0.485
82850,1035.625,-0.47
82851,1035.6375,-0.465
82852,1035.65,-0.47
82853,1035.6625,-0.47
82854,1035.675,-0.49
82855,1035.6875,-0.485
82856,1035.7,-0.475
82857,1035.7125,-0.45
82858,1035.725,-0.455
82859,1035.7375,-0.445
82860,1035.75,-0.465
82861,1035.7625,-0.48
82862,1035.775,-0.465
82863,1035.7875,-0.445
82864,1035.8,-0.44
82865,1035.8125,-0.425
82866,1035.825,-0.435
82867,1035.8375,-0.455
82868,1035.85,-0.445
82869,1035.8625,-0.45
82870,1035.875,-0.42
82871,1035.8875,-0.405
82872,1035.9,-0.405
82873,1035.9125,-0.425
82874,1035.925,-0.435
82875,1035.9375,-0.415
82876,1035.95,-0.43
82877,1035.9625,-0.42
82878,1035.975,-0.41
82879,1035.9875,-0.41
82880,1036.0,-0.405
82881,1036.0125,-0.395
82882,1036.025,-0.4
82883,1036.0375,-0.41
82884,1036.05,-0.41
82885,1036.0625,-0.44
82886,1036.075,-0.43
82887,1036.0875,-0.405
82888,1036.1,-0.395
82889,1036.1125,-0.385
82890,1036.125,-0.385
82891,1036.1375,-0.405
82892,1036.15,-0.41
82893,1036.1625,-0.385
82894,1036.175,-0.38
82895,1036.1875,-0.375
82896,1036.2,-0.385
82897,1036.2125,-0.4
82898,1036.225,-0.395
82899,1036.2375,-0.375
82900,1036.25,-0.35
82901,1036.2625,-0.35
82902,1036.275,-0.375
82903,1036.2875,-0.385
82904,1036.3,-0.4
82905,1036.3125,-0.385
82906,1036.325,-0.385
82907,1036.3375,-0.385
82908,1036.35,-0.405
82909,1036.3625,-0.395
82910,1036.375,-0.4
82911,1036.3875,-0.385
82912,1036.4,-0.365
82913,1036.4125,-0.365
82914,1036.425,-0.38
82915,1036.4375,-0.38
82916,1036.45,-0.38
82917,1036.4625,-0.365
82918,1036.475,-0.35
82919,1036.4875,-0.355
82920,1036.5,-0.37
82921,1036.5125,-0.375
82922,1036.525,-0.375
82923,1036.5375,-0.37
82924,1036.55,-0.36
82925,1036.5625,-0.36
82926,1036.575,-0.385
82927,1036.5875,-0.385
82928,1036.6,-0.37
82929,1036.6125,-0.365
82930,1036.625,-0.35
82931,1036.6375,-0.36
82932,1036.65,-0.375
82933,1036.6625,-0.39
82934,1036.675,-0.38
82935,1036.6875,-0.365
82936,1036.7,-0.35
82937,1036.7125,-0.355
82938,1036.725,-0.38
82939,1036.7375,-0.385
82940,1036.75,-0.38
82941,1036.7625,-0.345
82942,1036.775,-0.335
82943,1036.7875,-0.35
82944,1036.8,-0.365
82945,1036.8125,-0.36
82946,1036.825,-0.35
82947,1036.8375,-0.34
82948,1036.85,-0.33
82949,1036.8625,-0.33
82950,1036.875,-0.36
82951,1036.8875,-0.38
82952,1036.9,-0.365
82953,1036.9125,-0.33
82954,1036.925,-0.31
82955,1036.9375,-0.295
82956,1036.95,-0.3
82957,1036.9625,-0.295
82958,1036.975,-0.29
82959,1036.9875,-0.275
82960,1037.0,-0.26
82961,1037.0125,-0.225
82962,1037.025,-0.22
82963,1037.0375,-0.2
82964,1037.05,-0.185
82965,1037.0625,-0.16
82966,1037.075,-0.155
82967,1037.0875,-0.16
82968,1037.1,-0.185
82969,1037.1125,-0.205
82970,1037.125,-0.22
82971,1037.1375,-0.22
82972,1037.15,-0.225
82973,1037.1625,-0.25
82974,1037.175,-0.285
82975,1037.1875,-0.3
82976,1037.2,-0.325
82977,1037.2125,-0.325
82978,1037.225,-0.33
82979,1037.2375,-0.34
82980,1037.25,-0.365
82981,1037.2625,-0.39
82982,1037.275,-0.41
82983,1037.2875,-0.42
82984,1037.3,-0.4
82985,1037.3125,-0.405
82986,1037.325,-0.415
82987,1037.3375,-0.42
82988,1037.35,-0.41
82989,1037.3625,-0.425
82990,1037.375,-0.395
82991,1037.3875,-0.4
82992,1037.4,-0.41
82993,1037.4125,-0.42
82994,1037.425,-0.42
82995,1037.4375,-0.41
82996,1037.45,-0.4
82997,1037.4625,-0.395
82998,1037.475,-0.415
82999,1037.4875,-0.41
83000,1037.5,-0.425
83001,1037.5125,-0.405
83002,1037.525,-0.39
83003,1037.5375,-0.36
83004,1037.55,-0.305
83005,1037.5625,-0.2
83006,1037.575,-0.03
83007,1037.5875,0.165
83008,1037.6,0.37
83009,1037.6125,0.58
83010,1037.625,0.78
83011,1037.6375,0.975
83012,1037.65,1.1
83013,1037.6625,1.045
83014,1037.675,0.775
83015,1037.6875,0.39
83016,1037.7,0.01
83017,1037.7125,-0.27
83018,1037.725,-0.41
83019,1037.7375,-0.42
83020,1037.75,-0.415
83021,1037.7625,-0.43
83022,1037.775,-0.465
83023,1037.7875,-0.48
83024,1037.8,-0.44
83025,1037.8125,-0.395
83026,1037.825,-0.395
83027,1037.8375,-0.4
83028,1037.85,-0.435
83029,1037.8625,-0.45
83030,1037.875,-0.455
83031,1037.8875,-0.445
83032,1037.9,-0.415
83033,1037.9125,-0.42
83034,1037.925,-0.43
83035,1037.9375,-0.43
83036,1037.95,-0.43
83037,1037.9625,-0.415
83038,1037.975,-0.4
83039,1037.9875,-0.4
83040,1038.0,-0.415
83041,1038.0125,-0.425
83042,1038.025,-0.41
83043,1038.0375,-0.405
83044,1038.05,-0.4
83045,1038.0625,-0.4
83046,1038.075,-0.41
83047,1038.0875,-0.41
83048,1038.1,-0.41
83049,1038.1125,-0.395
83050,1038.125,-0.375
83051,1038.1375,-0.38
83052,1038.15,-0.385
83053,1038.1625,-0.4
83054,1038.175,-0.41
83055,1038.1875,-0.39
83056,1038.2,-0.385
83057,1038.2125,-0.375
83058,1038.225,-0.38
83059,1038.2375,-0.38
83060,1038.25,-0.375
83061,1038.2625,-0.35
83062,1038.275,-0.32
83063,1038.2875,-0.32
83064,1038.3,-0.335
83065,1038.3125,-0.33
83066,1038.325,-0.32
83067,1038.3375,-0.3
83068,1038.35,-0.285
83069,1038.3625,-0.29
83070,1038.375,-0.285
83071,1038.3875,-0.28
83072,1038.4,-0.265
83073,1038.4125,-0.245
83074,1038.425,-0.215
83075,1038.4375,-0.19
83076,1038.45,-0.21
83077,1038.4625,-0.21
83078,1038.475,-0.185
83079,1038.4875,-0.155
83080,1038.5,-0.125
83081,1038.5125,-0.105
83082,1038.525,-0.11
83083,1038.5375,-0.11
83084,1038.55,-0.08
83085,1038.5625,-0.055
83086,1038.575,-0.035
83087,1038.5875,-0.005
83088,1038.6,0.0
83089,1038.6125,0.0
83090,1038.625,-0.005
83091,1038.6375,0.04
83092,1038.65,0.045
83093,1038.6625,0.06
83094,1038.675,0.04
83095,1038.6875,0.03
83096,1038.7,0.04
83097,1038.7125,0.07
83098,1038.725,0.075
83099,1038.7375,0.07
83100,1038.75,0.04
83101,1038.7625,0.025
83102,1038.775,-0.005
83103,1038.7875,-0.02
83104,1038.8,-0.025
83105,1038.8125,-0.05
83106,1038.825,-0.085
83107,1038.8375,-0.12
83108,1038.85,-0.13
83109,1038.8625,-0.135
83110,1038.875,-0.15
83111,1038.8875,-0.18
83112,1038.9,-0.225
83113,1038.9125,-0.245
83114,1038.925,-0.26
83115,1038.9375,-0.26
83116,1038.95,-0.25
83117,1038.9625,-0.255
83118,1038.975,-0.285
83119,1038.9875,-0.31
83120,1039.0,-0.31
83121,1039.0125,-0.305
83122,1039.025,-0.305
83123,1039.0375,-0.31
83124,1039.05,-0.345
83125,1039.0625,-0.35
83126,1039.075,-0.35
83127,1039.0875,-0.345
83128,1039.1,-0.34
83129,1039.1125,-0.345
83130,1039.125,-0.35
83131,1039.1375,-0.37
83132,1039.15,-0.375
83133,1039.1625,-0.345
83134,1039.175,-0.35
83135,1039.1875,-0.33
83136,1039.2,-0.355
83137,1039.2125,-0.355
83138,1039.225,-0.345
83139,1039.2375,-0.355
83140,1039.25,-0.34
83141,1039.2625,-0.335
83142,1039.275,-0.36
83143,1039.2875,-0.375
83144,1039.3,-0.345
83145,1039.3125,-0.32
83146,1039.325,-0.295
83147,1039.3375,-0.3
83148,1039.35,-0.31
83149,1039.3625,-0.32
83150,1039.375,-0.32
83151,1039.3875,-0.295
83152,1039.4,-0.285
83153,1039.4125,-0.285
83154,1039.425,-0.305
83155,1039.4375,-0.33
83156,1039.45,-0.325
83157,1039.4625,-0.305
83158,1039.475,-0.295
83159,1039.4875,-0.29
83160,1039.5,-0.32
83161,1039.5125,-0.325
83162,1039.525,-0.305
83163,1039.5375,-0.3
83164,1039.55,-0.285
83165,1039.5625,-0.285
83166,1039.575,-0.305
83167,1039.5875,-0.3
83168,1039.6,-0.29
83169,1039.6125,-0.285
83170,1039.625,-0.275
83171,1039.6375,-0.295
83172,1039.65,-0.31
83173,1039.6625,-0.315
83174,1039.675,-0.285
83175,1039.6875,-0.265
83176,1039.7,-0.28
83177,1039.7125,-0.285
83178,1039.725,-0.285
83179,1039.7375,-0.275
83180,1039.75,-0.25
83181,1039.7625,-0.225
83182,1039.775,-0.21
83183,1039.7875,-0.205
83184,1039.8,-0.23
83185,1039.8125,-0.25
83186,1039.825,-0.23
83187,1039.8375,-0.195
83188,1039.85,-0.17
83189,1039.8625,-0.145
83190,1039.875,-0.15
83191,1039.8875,-0.16
83192,1039.9,-0.16
83193,1039.9125,-0.145
83194,1039.925,-0.15
83195,1039.9375,-0.145
83196,1039.95,-0.155
83197,1039.9625,-0.165
83198,1039.975,-0.175
83199,1039.9875,-0.2
83200,1040.0,-0.245
83201,1040.0125,-0.265
83202,1040.025,-0.28
83203,1040.0375,-0.28
83204,1040.05,-0.27
83205,1040.0625,-0.275
83206,1040.075,-0.295
83207,1040.0875,-0.295
83208,1040.1,-0.3
83209,1040.1125,-0.32
83210,1040.125,-0.315
83211,1040.1375,-0.305
83212,1040.15,-0.3
83213,1040.1625,-0.315
83214,1040.175,-0.32
83215,1040.1875,-0.335
83216,1040.2,-0.33
83217,1040.2125,-0.32
83218,1040.225,-0.315
83219,1040.2375,-0.3
83220,1040.25,-0.305
83221,1040.2625,-0.305
83222,1040.275,-0.305
83223,1040.2875,-0.295
83224,1040.3,-0.285
83225,1040.3125,-0.285
83226,1040.325,-0.295
83227,1040.3375,-0.315
83228,1040.35,-0.32
83229,1040.3625,-0.285
83230,1040.375,-0.19
83231,1040.3875,-0.05
83232,1040.4,0.115
83233,1040.4125,0.355
83234,1040.425,0.67
83235,1040.4375,0.975
83236,1040.45,1.26
83237,1040.4625,1.45
83238,1040.475,1.48
83239,1040.4875,1.25
83240,1040.5,0.865
83241,1040.5125,0.44
83242,1040.525,0.05
83243,1040.5375,-0.18
83244,1040.55,-0.29
83245,1040.5625,-0.315
83246,1040.575,-0.335
83247,1040.5875,-0.355
83248,1040.6,-0.355
83249,1040.6125,-0.305
83250,1040.625,-0.29
83251,1040.6375,-0.275
83252,1040.65,-0.275
83253,1040.6625,-0.265
83254,1040.675,-0.255
83255,1040.6875,-0.26
83256,1040.7,-0.29
83257,1040.7125,-0.315
83258,1040.725,-0.305
83259,1040.7375,-0.31
83260,1040.75,-0.305
83261,1040.7625,-0.285
83262,1040.775,-0.31
83263,1040.7875,-0.31
83264,1040.8,-0.3
83265,1040.8125,-0.285
83266,1040.825,-0.26
83267,1040.8375,-0.28
83268,1040.85,-0.3
83269,1040.8625,-0.305
83270,1040.875,-0.3
83271,1040.8875,-0.27
83272,1040.9,-0.245
83273,1040.9125,-0.255
83274,1040.925,-0.25
83275,1040.9375,-0.25
83276,1040.95,-0.255
83277,1040.9625,-0.235
83278,1040.975,-0.22
83279,1040.9875,-0.225
83280,1041.0,-0.23
83281,1041.0125,-0.24
83282,1041.025,-0.225
83283,1041.0375,-0.2
83284,1041.05,-0.19
83285,1041.0625,-0.195
83286,1041.075,-0.2
83287,1041.0875,-0.19
83288,1041.1,-0.175
83289,1041.1125,-0.17
83290,1041.125,-0.145
83291,1041.1375,-0.14
83292,1041.15,-0.14
83293,1041.1625,-0.145
83294,1041.175,-0.135
83295,1041.1875,-0.115
83296,1041.2,-0.085
83297,1041.2125,-0.085
83298,1041.225,-0.09
83299,1041.2375,-0.08
83300,1041.25,-0.07
83301,1041.2625,-0.05
83302,1041.275,-0.02
83303,1041.2875,0.0
83304,1041.3,0.005
83305,1041.3125,0.015
83306,1041.325,0.015
83307,1041.3375,0.01
83308,1041.35,0.04
83309,1041.3625,0.045
83310,1041.375,0.04
83311,1041.3875,0.045
83312,1041.4,0.055
83313,1041.4125,0.08
83314,1041.425,0.105
83315,1041.4375,0.105
83316,1041.45,0.085
83317,1041.4625,0.07
83318,1041.475,0.055
83319,1041.4875,0.05
83320,1041.5,0.06
83321,1041.5125,0.035
83322,1041.525,0.0
83323,1041.5375,-0.03
83324,1041.55,-0.035
83325,1041.5625,-0.07
83326,1041.575,-0.07
83327,1041.5875,-0.075
83328,1041.6,-0.11
83329,1041.6125,-0.135
83330,1041.625,-0.165
83331,1041.6375,-0.17
83332,1041.65,-0.175
83333,1041.6625,-0.185
83334,1041.675,-0.205
83335,1041.6875,-0.225
83336,1041.7,-0.225
83337,1041.7125,-0.235
83338,1041.725,-0.245
83339,1041.7375,-0.245
83340,1041.75,-0.275
83341,1041.7625,-0.295
83342,1041.775,-0.29
83343,1041.7875,-0.275
83344,1041.8,-0.26
83345,1041.8125,-0.255
83346,1041.825,-0.27
83347,1041.8375,-0.27
83348,1041.85,-0.26
83349,1041.8625,-0.255
83350,1041.875,-0.26
83351,1041.8875,-0.27
83352,1041.9,-0.29
83353,1041.9125,-0.315
83354,1041.925,-0.29
83355,1041.9375,-0.275
83356,1041.95,-0.255
83357,1041.9625,-0.255
83358,1041.975,-0.27
83359,1041.9875,-0.28
83360,1042.0,-0.275
83361,1042.0125,-0.26
83362,1042.025,-0.255
83363,1042.0375,-0.25
83364,1042.05,-0.26
83365,1042.0625,-0.28
83366,1042.075,-0.265
83367,1042.0875,-0.245
83368,1042.1,-0.245
83369,1042.1125,-0.255
83370,1042.125,-0.255
83371,1042.1375,-0.275
83372,1042.15,-0.26
83373,1042.1625,-0.245
83374,1042.175,-0.225
83375,1042.1875,-0.23
83376,1042.2,-0.25
83377,1042.2125,-0.255
83378,1042.225,-0.23
83379,1042.2375,-0.22
83380,1042.25,-0.215
83381,1042.2625,-0.22
83382,1042.275,-0.23
83383,1042.2875,-0.235
83384,1042.3,-0.235
83385,1042.3125,-0.235
83386,1042.325,-0.22
83387,1042.3375,-0.205
83388,1042.35,-0.2
83389,1042.3625,-0.2
83390,1042.375,-0.195
83391,1042.3875,-0.165
83392,1042.4,-0.135
83393,1042.4125,-0.11
83394,1042.425,-0.11
83395,1042.4375,-0.11
83396,1042.45,-0.1
83397,1042.4625,-0.07
83398,1042.475,-0.005
83399,1042.4875,0.04
83400,1042.5,0.09
83401,1042.5125,0.14
83402,1042.525,0.185
83403,1042.5375,0.245
83404,1042.55,0.305
83405,1042.5625,0.36
83406,1042.575,0.41
83407,1042.5875,0.45
83408,1042.6,0.505
83409,1042.6125,0.575
83410,1042.625,0.64
83411,1042.6375,0.69
83412,1042.65,0.72
83413,1042.6625,0.78
83414,1042.675,0.87
83415,1042.6875,0.965
83416,1042.7,1.055
83417,1042.7125,1.1
83418,1042.725,1.13
83419,1042.7375,1.165
83420,1042.75,1.18
83421,1042.7625,1.18
83422,1042.775,1.15
83423,1042.7875,1.105
83424,1042.8,1.045
83425,1042.8125,0.98
83426,1042.825,0.915
83427,1042.8375,0.885
83428,1042.85,0.855
83429,1042.8625,0.84
83430,1042.875,0.795
83431,1042.8875,0.745
83432,1042.9,0.735
83433,1042.9125,0.68
83434,1042.925,0.675
83435,1042.9375,0.66
83436,1042.95,0.63
83437,1042.9625,0.545
83438,1042.975,0.48
83439,1042.9875,0.39
83440,1043.0,0.245
83441,1043.0125,0.1
83442,1043.025,-0.07
83443,1043.0375,-0.22
83444,1043.05,-0.335
83445,1043.0625,-0.41
83446,1043.075,-0.44
83447,1043.0875,-0.48
83448,1043.1,-0.515
83449,1043.1125,-0.55
83450,1043.125,-0.565
83451,1043.1375,-0.58
83452,1043.15,-0.575
83453,1043.1625,-0.59
83454,1043.175,-0.645
83455,1043.1875,-0.69
83456,1043.2,-0.715
83457,1043.2125,-0.73
83458,1043.225,-0.735
83459,1043.2375,-0.735
83460,1043.25,-0.75
83461,1043.2625,-0.755
83462,1043.275,-0.76
83463,1043.2875,-0.75
83464,1043.3,-0.75
83465,1043.3125,-0.76
83466,1043.325,-0.775
83467,1043.3375,-0.78
83468,1043.35,-0.775
83469,1043.3625,-0.76
83470,1043.375,-0.745
83471,1043.3875,-0.755
83472,1043.4,-0.78
83473,1043.4125,-0.8
83474,1043.425,-0.795
83475,1043.4375,-0.78
83476,1043.45,-0.775
83477,1043.4625,-0.79
83478,1043.475,-0.82
83479,1043.4875,-0.845
83480,1043.5,-0.845
83481,1043.5125,-0.845
83482,1043.525,-0.835
83483,1043.5375,-0.84
83484,1043.55,-0.85
83485,1043.5625,-0.865
83486,1043.575,-0.87
83487,1043.5875,-0.85
83488,1043.6,-0.83
83489,1043.6125,-0.83
83490,1043.625,-0.845
83491,1043.6375,-0.865
83492,1043.65,-0.865
83493,1043.6625,-0.845
83494,1043.675,-0.825
83495,1043.6875,-0.825
83496,1043.7,-0.815
83497,1043.7125,-0.83
83498,1043.725,-0.805
83499,1043.7375,-0.775
83500,1043.75,-0.74
83501,1043.7625,-0.72
83502,1043.775,-0.71
83503,1043.7875,-0.695
83504,1043.8,-0.665
83505,1043.8125,-0.62
83506,1043.825,-0.57
83507,1043.8375,-0.55
83508,1043.85,-0.53
83509,1043.8625,-0.52
83510,1043.875,-0.47
83511,1043.8875,-0.425
83512,1043.9,-0.4
83513,1043.9125,-0.385
83514,1043.925,-0.375
83515,1043.9375,-0.38
83516,1043.95,-0.37
83517,1043.9625,-0.36
83518,1043.975,-0.35
83519,1043.9875,-0.37
83520,1044.0,-0.375
83521,1044.0125,-0.385
83522,1044.025,-0.385
83523,1044.0375,-0.38
83524,1044.05,-0.36
83525,1044.0625,-0.36
83526,1044.075,-0.375
83527,1044.0875,-0.385
83528,1044.1,-0.39
83529,1044.1125,-0.38
83530,1044.125,-0.375
83531,1044.1375,-0.38
83532,1044.15,-0.395
83533,1044.1625,-0.43
83534,1044.175,-0.415
83535,1044.1875,-0.395
83536,1044.2,-0.395
83537,1044.2125,-0.38
83538,1044.225,-0.385
83539,1044.2375,-0.405
83540,1044.25,-0.405
83541,1044.2625,-0.4
83542,1044.275,-0.39
83543,1044.2875,-0.375
83544,1044.3,-0.385
83545,1044.3125,-0.39
83546,1044.325,-0.38
83547,1044.3375,-0.365
83548,1044.35,-0.37
83549,1044.3625,-0.37
83550,1044.375,-0.375
83551,1044.3875,-0.4
83552,1044.4,-0.41
83553,1044.4125,-0.395
83554,1044.425,-0.385
83555,1044.4375,-0.355
83556,1044.45,-0.355
83557,1044.4625,-0.36
83558,1044.475,-0.35
83559,1044.4875,-0.335
83560,1044.5,-0.32
83561,1044.5125,-0.32
83562,1044.525,-0.33
83563,1044.5375,-0.335
83564,1044.55,-0.33
83565,1044.5625,-0.32
83566,1044.575,-0.315
83567,1044.5875,-0.31
83568,1044.6,-0.305
83569,1044.6125,-0.315
83570,1044.625,-0.3
83571,1044.6375,-0.275
83572,1044.65,-0.255
83573,1044.6625,-0.24
83574,1044.675,-0.23
83575,1044.6875,-0.2
83576,1044.7,-0.17
83577,1044.7125,-0.12
83578,1044.725,-0.07
83579,1044.7375,-0.035
83580,1044.75,-0.01
83581,1044.7625,0.025
83582,1044.775,0.085
83583,1044.7875,0.16
83584,1044.8,0.245
83585,1044.8125,0.305
83586,1044.825,0.35
83587,1044.8375,0.39
83588,1044.85,0.455
83589,1044.8625,0.555
83590,1044.875,0.64
83591,1044.8875,0.72
83592,1044.9,0.785
83593,1044.9125,0.83
83594,1044.925,0.885
83595,1044.9375,0.945
83596,1044.95,1.005
83597,1044.9625,1.035
83598,1044.975,0.995
83599,1044.9875,0.915
83600,1045.0,0.835
83601,1045.0125,0.785
83602,1045.025,0.74
83603,1045.0375,0.695
83604,1045.05,0.675
83605,1045.0625,0.675
83606,1045.075,0.685
83607,1045.0875,0.67
83608,1045.1,0.67
83609,1045.1125,0.675
83610,1045.125,0.645
83611,1045.1375,0.635
83612,1045.15,0.625
83613,1045.1625,0.655
83614,1045.175,0.705
83615,1045.1875,0.74
83616,1045.2,0.72
83617,1045.2125,0.64
83618,1045.225,0.56
83619,1045.2375,0.45
83620,1045.25,0.33
83621,1045.2625,0.155
83622,1045.275,-0.02
83623,1045.2875,-0.185
83624,1045.3,-0.305
83625,1045.3125,-0.355
83626,1045.325,-0.39
83627,1045.3375,-0.44
83628,1045.35,-0.48
83629,1045.3625,-0.515
